device_serial,start_date,end_date,duration_time,duration_day,min_temp,max_temp,mean_temp,std_temp,min_humi,max_humi,mean_humi,std_humi,min_acc,max_acc,mean_acc,std_acc,q1_temp,q3_temp,temp_start,temp_end,q1_humi,q3_humi,humi_start,humi_end,q1_acc,q3_acc,acc_start,acc_end,item_shock,alert_temp_sum,alert_humi_sum,alert_acc_sum,broken_yn
VC6M60A7,2024-11-19 10:43:03,2024-11-22 10:33:03,71.83,2.00,7.60,14.00,11.95,3.32,45.00,61.00,57.72,3.95,1.10,1.50,1.11,0.04,10.70,13.80,6.05,18.45,58.00,60.00,55.00,63.00,1.10,1.10,1.10,1.10,0,0,38,15,0
VC6M60A7,2024-11-19 10:43:03,2024-11-22 10:33:03,71.83,2.00,7.60,14.00,11.95,3.32,45.00,61.00,57.72,3.95,1.10,1.50,1.11,0.04,10.70,13.80,6.05,18.45,58.00,60.00,55.00,63.00,1.10,1.10,1.10,1.10,0,0,38,15,0
VC6M60A9,2024-11-19 16:24:08,2024-11-21 17:34:08,49.17,2.00,4.80,13.20,8.23,4.67,37.00,56.00,53.45,3.12,1.00,1.40,1.11,0.05,6.53,9.67,1.80,14.40,53.00,55.00,50.00,58.00,1.10,1.10,1.10,1.10,0,0,16,53,0
VC6M60A9,2024-11-19 16:24:08,2024-11-21 17:34:08,49.17,2.00,4.80,13.20,8.23,4.67,37.00,56.00,53.45,3.12,1.00,1.40,1.11,0.05,6.53,9.67,1.80,14.40,53.00,55.00,50.00,58.00,1.10,1.10,1.10,1.10,0,0,16,53,0
VC6M60AA,2024-11-19 08:56:38,2024-11-21 19:06:38,58.17,2.00,2.60,12.70,8.61,3.80,49.00,61.00,55.86,2.62,1.00,1.40,1.03,0.06,7.40,9.70,3.95,13.15,54.00,58.00,48.00,64.00,1.00,1.10,0.85,1.25,0,6,0,2,0
VC6M60AA,2024-11-19 08:56:38,2024-11-21 19:06:38,58.17,2.00,2.60,12.70,8.61,3.80,49.00,61.00,55.86,2.62,1.00,1.40,1.03,0.06,7.40,9.70,3.95,13.15,54.00,58.00,48.00,64.00,1.00,1.10,0.85,1.25,0,6,0,2,0
VC6M60AB,2024-12-16 08:50:33,2024-12-19 23:20:33,86.50,3.00,-4.60,4.60,1.06,7.22,53.00,75.00,59.35,4.26,1.12,1.51,1.13,0.03,-1.10,3.40,-7.85,10.15,57.00,61.00,51.00,67.00,1.12,1.12,1.12,1.12,0,0,16,55,1
VC6M60AB,2024-12-16 08:50:33,2024-12-19 23:20:33,86.50,3.00,-4.60,4.60,1.06,7.22,53.00,75.00,59.35,4.26,1.12,1.51,1.13,0.03,-1.10,3.40,-7.85,10.15,57.00,61.00,51.00,67.00,1.12,1.12,1.12,1.12,0,0,16,55,1
VC6M60AB,2024-12-16 08:50:33,2024-12-19 23:20:33,86.50,3.00,-4.60,4.60,1.06,7.22,53.00,75.00,59.35,4.26,1.12,1.51,1.13,0.03,-1.10,3.40,-7.85,10.15,57.00,61.00,51.00,67.00,1.12,1.12,1.12,1.12,1,0,16,55,1
VC6M60AB,2024-12-16 08:50:33,2024-12-19 23:20:33,86.50,3.00,-4.60,4.60,1.06,7.22,53.00,75.00,59.35,4.26,1.12,1.51,1.13,0.03,-1.10,3.40,-7.85,10.15,57.00,61.00,51.00,67.00,1.12,1.12,1.12,1.12,1,0,16,55,1
VC6M60AC,2024-12-23 18:34:34,2025-01-06 00:54:34,318.33,13.00,-4.40,8.10,2.11,5.49,52.00,71.00,58.76,3.86,0.86,1.11,0.93,0.03,0.40,3.70,-4.55,8.65,55.00,62.00,44.50,72.50,0.90,0.94,0.84,1.00,0,0,0,76,0
VC6M60AC,2024-12-23 18:34:34,2025-01-06 00:54:34,318.33,13.00,-4.40,8.10,2.11,5.49,52.00,71.00,58.76,3.86,0.86,1.11,0.93,0.03,0.40,3.70,-4.55,8.65,55.00,62.00,44.50,72.50,0.90,0.94,0.84,1.00,0,0,0,76,0
VC6M60AD,2024-12-17 10:51:47,2025-01-23 23:51:47,901.00,37.00,-2.20,25.40,21.41,11.18,12.00,56.00,20.63,4.94,1.00,1.44,1.00,0.02,20.80,23.10,17.35,26.55,17.00,23.00,8.00,32.00,1.00,1.00,1.00,1.00,0,289,91,736,0
VC6M60AD,2024-12-17 10:51:47,2025-01-23 23:51:47,901.00,37.00,-2.20,25.40,21.41,11.18,12.00,56.00,20.63,4.94,1.00,1.44,1.00,0.02,20.80,23.10,17.35,26.55,17.00,23.00,8.00,32.00,1.00,1.00,1.00,1.00,0,289,91,736,0
VC6M60AE,2024-12-19 07:36:54,2024-12-23 22:26:54,110.83,4.00,-8.40,7.50,0.45,10.58,46.00,67.00,59.36,5.08,0.99,1.16,1.02,0.02,-2.10,2.50,-9.00,9.40,56.00,64.00,44.00,76.00,1.02,1.02,1.02,1.02,0,0,0,81,0
VC6M60AE,2024-12-19 07:36:54,2024-12-23 22:26:54,110.83,4.00,-8.40,7.50,0.45,10.58,46.00,67.00,59.36,5.08,0.99,1.16,1.02,0.02,-2.10,2.50,-9.00,9.40,56.00,64.00,44.00,76.00,1.02,1.02,1.02,1.02,0,0,0,81,0
VC6M60B0,2024-12-17 06:29:17,2024-12-21 13:19:17,102.83,4.00,-5.50,7.40,0.26,10.98,46.00,78.00,55.46,5.50,0.90,2.98,0.94,0.10,-2.70,3.00,-11.25,11.55,51.00,60.00,37.50,73.50,0.90,0.95,0.83,1.02,0,0,2,46,1
VC6M60B0,2024-12-17 06:29:17,2024-12-21 13:19:17,102.83,4.00,-5.50,7.40,0.26,10.98,46.00,78.00,55.46,5.50,0.90,2.98,0.94,0.10,-2.70,3.00,-11.25,11.55,51.00,60.00,37.50,73.50,0.90,0.95,0.83,1.02,1,0,2,46,1
VC6M60B0,2024-12-17 06:29:17,2024-12-21 13:19:17,102.83,4.00,-5.50,7.40,0.26,10.98,46.00,78.00,55.46,5.50,0.90,2.98,0.94,0.10,-2.70,3.00,-11.25,11.55,51.00,60.00,37.50,73.50,0.90,0.95,0.83,1.02,0,0,2,46,1
VC6M60B0,2024-12-17 06:29:17,2024-12-21 13:19:17,102.83,4.00,-5.50,7.40,0.26,10.98,46.00,78.00,55.46,5.50,0.90,2.98,0.94,0.10,-2.70,3.00,-11.25,11.55,51.00,60.00,37.50,73.50,0.90,0.95,0.83,1.02,1,0,2,46,1
VC6M60B1,2024-12-17 06:34:26,2024-12-19 07:24:26,48.83,2.00,-5.10,7.40,0.39,10.77,46.00,69.00,53.06,5.48,0.91,1.10,0.98,0.04,-1.90,2.90,-9.10,10.10,49.00,55.75,38.88,65.88,0.94,1.02,0.82,1.14,0,0,16,0,0
VC6M60B1,2024-12-17 06:34:26,2024-12-19 07:24:26,48.83,2.00,-5.10,7.40,0.39,10.77,46.00,69.00,53.06,5.48,0.91,1.10,0.98,0.04,-1.90,2.90,-9.10,10.10,49.00,55.75,38.88,65.88,0.94,1.02,0.82,1.14,0,0,16,0,0
VC6M60B2,2024-12-23 12:28:32,2025-01-05 20:08:32,319.67,13.00,-4.90,8.40,1.11,8.41,41.00,52.00,46.31,2.19,1.00,1.10,1.00,0.00,-1.40,3.10,-8.15,9.85,45.00,48.00,40.50,52.50,1.00,1.00,1.00,1.00,0,0,0,3,0
VC6M60B2,2024-12-23 12:28:32,2025-01-05 20:08:32,319.67,13.00,-4.90,8.40,1.11,8.41,41.00,52.00,46.31,2.19,1.00,1.10,1.00,0.00,-1.40,3.10,-8.15,9.85,45.00,48.00,40.50,52.50,1.00,1.00,1.00,1.00,0,0,0,3,0
VC6M60B5,2024-12-17 09:11:13,2024-12-24 11:11:13,170.00,7.00,2.50,24.70,20.82,15.26,17.00,56.00,23.02,5.47,1.00,1.50,1.01,0.05,21.00,22.30,19.05,24.25,20.00,25.00,12.50,32.50,1.00,1.00,1.00,1.00,0,63,34,31,0
VC6M60B5,2024-12-17 09:11:13,2024-12-24 11:11:13,170.00,7.00,2.50,24.70,20.82,15.26,17.00,56.00,23.02,5.47,1.00,1.50,1.01,0.05,21.00,22.30,19.05,24.25,20.00,25.00,12.50,32.50,1.00,1.00,1.00,1.00,0,63,34,31,0
VC6M60B7,2024-11-25 16:49:57,2024-11-28 20:09:57,75.33,3.00,2.00,15.90,10.92,10.58,46.00,64.00,56.82,4.86,1.00,1.40,1.02,0.07,10.00,13.80,4.30,19.50,52.00,60.00,40.00,72.00,1.00,1.00,1.00,1.00,0,3,0,10,0
VC6M60B7,2024-11-25 16:49:57,2024-11-28 20:09:57,75.33,3.00,2.00,15.90,10.92,10.58,46.00,64.00,56.82,4.86,1.00,1.40,1.02,0.07,10.00,13.80,4.30,19.50,52.00,60.00,40.00,72.00,1.00,1.00,1.00,1.00,0,3,0,10,0
VC6M60B8,2024-11-18 13:52:12,2025-01-17 14:02:12,1440.17,60.00,-10.50,18.30,0.27,15.42,15.00,70.00,50.08,6.44,0.90,1.50,0.99,0.03,-2.40,2.90,-10.35,10.85,47.00,54.00,36.50,64.50,0.98,0.99,0.96,1.00,0,35,114,807,0
VC6M60B8,2024-11-18 13:52:12,2025-01-17 14:02:12,1440.17,60.00,-10.50,18.30,0.27,15.42,15.00,70.00,50.08,6.44,0.90,1.50,0.99,0.03,-2.40,2.90,-10.35,10.85,47.00,54.00,36.50,64.50,0.98,0.99,0.96,1.00,0,35,114,807,0
VC6M60BA,2024-11-23 10:48:27,2024-11-24 05:08:27,18.33,0.00,5.40,15.30,10.29,9.18,40.00,57.00,53.12,4.45,0.94,1.30,1.02,0.04,7.55,12.67,-0.14,20.36,49.00,57.00,37.00,69.00,1.02,1.02,1.02,1.02,0,0,0,42,0
VC6M60BA,2024-11-23 10:48:27,2024-11-24 05:08:27,18.33,0.00,5.40,15.30,10.29,9.18,40.00,57.00,53.12,4.45,0.94,1.30,1.02,0.04,7.55,12.67,-0.14,20.36,49.00,57.00,37.00,69.00,1.02,1.02,1.02,1.02,0,0,0,42,0
VC6M60BC,2024-11-22 14:46:33,2024-11-27 15:16:33,120.50,5.00,-0.90,14.30,8.52,12.68,40.00,64.00,58.62,3.02,1.10,1.50,1.11,0.03,6.70,10.90,0.40,17.20,57.00,61.00,51.00,67.00,1.10,1.10,1.10,1.10,0,29,16,145,0
VC6M60BC,2024-11-22 14:46:33,2024-11-27 15:16:33,120.50,5.00,-0.90,14.30,8.52,12.68,40.00,64.00,58.62,3.02,1.10,1.50,1.11,0.03,6.70,10.90,0.40,17.20,57.00,61.00,51.00,67.00,1.10,1.10,1.10,1.10,0,29,16,145,0
VC6M60C0,2024-11-30 09:19:33,2025-01-23 23:59:33,1310.67,54.00,-10.80,16.00,1.55,18.78,40.00,94.00,61.34,8.99,0.87,2.60,0.96,0.07,-1.10,3.80,-8.45,11.15,55.00,66.00,38.50,82.50,0.93,1.00,0.83,1.10,0,163,98,56,1
VC6M60C0,2024-11-30 09:19:33,2025-01-23 23:59:33,1310.67,54.00,-10.80,16.00,1.55,18.78,40.00,94.00,61.34,8.99,0.87,2.60,0.96,0.07,-1.10,3.80,-8.45,11.15,55.00,66.00,38.50,82.50,0.93,1.00,0.83,1.10,0,163,98,56,1
VC6M60C0,2024-11-30 09:19:33,2025-01-23 23:59:33,1310.67,54.00,-10.80,16.00,1.55,18.78,40.00,94.00,61.34,8.99,0.87,2.60,0.96,0.07,-1.10,3.80,-8.45,11.15,55.00,66.00,38.50,82.50,0.93,1.00,0.83,1.10,1,163,98,56,1
VC6M60C0,2024-11-30 09:19:33,2025-01-23 23:59:33,1310.67,54.00,-10.80,16.00,1.55,18.78,40.00,94.00,61.34,8.99,0.87,2.60,0.96,0.07,-1.10,3.80,-8.45,11.15,55.00,66.00,38.50,82.50,0.93,1.00,0.83,1.10,1,163,98,56,1
VC6M60C1,2024-12-02 14:06:09,2024-12-09 00:26:09,154.33,6.00,2.20,18.10,8.33,14.65,49.00,66.00,59.01,3.65,1.00,1.56,1.01,0.05,5.60,10.70,-2.05,18.35,56.00,61.00,48.50,68.50,1.00,1.00,1.00,1.00,0,0,0,46,1
VC6M60C1,2024-12-02 14:06:09,2024-12-09 00:26:09,154.33,6.00,2.20,18.10,8.33,14.65,49.00,66.00,59.01,3.65,1.00,1.56,1.01,0.05,5.60,10.70,-2.05,18.35,56.00,61.00,48.50,68.50,1.00,1.00,1.00,1.00,0,0,0,46,1
VC6M60C1,2024-12-02 14:06:09,2024-12-09 00:26:09,154.33,6.00,2.20,18.10,8.33,14.65,49.00,66.00,59.01,3.65,1.00,1.56,1.01,0.05,5.60,10.70,-2.05,18.35,56.00,61.00,48.50,68.50,1.00,1.00,1.00,1.00,1,0,0,46,1
VC6M60C1,2024-12-02 14:06:09,2024-12-09 00:26:09,154.33,6.00,2.20,18.10,8.33,14.65,49.00,66.00,59.01,3.65,1.00,1.56,1.01,0.05,5.60,10.70,-2.05,18.35,56.00,61.00,48.50,68.50,1.00,1.00,1.00,1.00,1,0,0,46,1
VC6M60C3,2024-11-16 03:38:22,2025-01-10 06:38:22,1323.00,55.00,-8.80,16.10,1.74,8.52,48.00,72.00,57.01,4.61,0.86,1.30,0.92,0.05,0.40,3.30,-3.95,7.65,54.00,60.00,45.00,69.00,0.86,0.94,0.74,1.06,0,153,21,20,0
VC6M60C3,2024-11-16 03:38:22,2025-01-10 06:38:22,1323.00,55.00,-8.80,16.10,1.74,8.52,48.00,72.00,57.01,4.61,0.86,1.30,0.92,0.05,0.40,3.30,-3.95,7.65,54.00,60.00,45.00,69.00,0.86,0.94,0.74,1.06,0,153,21,20,0
VC6M60C6,2024-12-18 19:36:02,2024-12-18 23:26:02,3.83,0.00,-1.50,0.90,-0.13,0.46,38.00,40.00,39.00,0.72,1.00,1.10,1.01,0.02,-0.55,0.43,-2.01,1.89,38.75,39.25,38.00,40.00,1.01,1.01,1.01,1.01,0,0,0,5,0
VC6M60C6,2024-12-18 19:36:02,2024-12-18 23:26:02,3.83,0.00,-1.50,0.90,-0.13,0.46,38.00,40.00,39.00,0.72,1.00,1.10,1.01,0.02,-0.55,0.43,-2.01,1.89,38.75,39.25,38.00,40.00,1.01,1.01,1.01,1.01,0,0,0,5,0
VC6M60C7,2024-11-30 10:18:39,2025-01-13 08:08:39,1053.83,43.00,-10.20,12.10,1.45,16.71,41.00,76.00,55.39,5.99,0.91,1.41,1.03,0.05,-0.70,3.70,-7.30,10.30,52.00,58.00,43.00,67.00,1.00,1.06,0.91,1.15,0,182,206,59,0
VC6M60C7,2024-11-30 10:18:39,2025-01-13 08:08:39,1053.83,43.00,-10.20,12.10,1.45,16.71,41.00,76.00,55.39,5.99,0.91,1.41,1.03,0.05,-0.70,3.70,-7.30,10.30,52.00,58.00,43.00,67.00,1.00,1.06,0.91,1.15,0,182,206,59,0
VC6M60C8,2024-12-17 10:40:56,2025-01-23 23:50:56,901.17,37.00,-0.60,25.20,21.52,7.77,13.00,54.00,20.31,4.34,1.00,1.42,1.01,0.02,20.50,23.10,16.60,27.00,17.00,23.00,8.00,32.00,1.00,1.01,0.98,1.02,0,158,48,36,0
VC6M60C8,2024-12-17 10:40:56,2025-01-23 23:50:56,901.17,37.00,-0.60,25.20,21.52,7.77,13.00,54.00,20.31,4.34,1.00,1.42,1.01,0.02,20.50,23.10,16.60,27.00,17.00,23.00,8.00,32.00,1.00,1.01,0.98,1.02,0,158,48,36,0
VC6M60C9,2024-11-16 09:42:33,2024-11-20 10:02:33,96.33,4.00,9.30,23.00,12.43,4.41,56.00,67.00,56.53,1.76,1.10,1.40,1.11,0.05,11.60,12.70,9.95,14.35,56.00,56.00,56.00,56.00,1.10,1.10,1.10,1.10,0,9,15,5,0
VC6M60C9,2024-11-16 09:42:33,2024-11-20 10:02:33,96.33,4.00,9.30,23.00,12.43,4.41,56.00,67.00,56.53,1.76,1.10,1.40,1.11,0.05,11.60,12.70,9.95,14.35,56.00,56.00,56.00,56.00,1.10,1.10,1.10,1.10,0,9,15,5,0
VC6M60CA,2024-11-14 18:57:04,2024-12-20 05:37:04,850.67,35.00,-7.60,20.50,3.29,101.36,53.00,65.00,59.16,2.34,0.90,1.00,0.92,0.03,-3.30,18.60,-36.15,51.45,58.00,61.00,53.50,65.50,0.91,0.91,0.91,0.91,0,0,1,103,0
VC6M60CA,2024-11-14 18:57:04,2024-12-20 05:37:04,850.67,35.00,-7.60,20.50,3.29,101.36,53.00,65.00,59.16,2.34,0.90,1.00,0.92,0.03,-3.30,18.60,-36.15,51.45,58.00,61.00,53.50,65.50,0.91,0.91,0.91,0.91,0,0,1,103,0
VC6M60CB,2024-11-20 12:04:34,2024-11-21 17:34:34,29.50,1.00,6.50,13.50,9.46,4.14,44.00,60.00,57.79,2.87,1.10,1.40,1.11,0.04,8.00,10.70,3.95,14.75,57.50,59.00,55.25,61.25,1.10,1.10,1.10,1.10,0,0,25,19,0
VC6M60CB,2024-11-20 12:04:34,2024-11-21 17:34:34,29.50,1.00,6.50,13.50,9.46,4.14,44.00,60.00,57.79,2.87,1.10,1.40,1.11,0.04,8.00,10.70,3.95,14.75,57.50,59.00,55.25,61.25,1.10,1.10,1.10,1.10,0,0,25,19,0
VC6M60CC,2024-11-23 09:34:43,2024-11-23 14:44:43,5.17,0.00,3.30,7.30,5.83,1.57,86.00,89.00,87.78,0.91,0.88,1.14,1.04,0.05,4.83,6.75,1.94,9.64,87.00,89.00,84.00,92.00,1.03,1.04,1.02,1.06,0,0,0,12,0
VC6M60CC,2024-11-23 09:34:43,2024-11-23 14:44:43,5.17,0.00,3.30,7.30,5.83,1.57,86.00,89.00,87.78,0.91,0.88,1.14,1.04,0.05,4.83,6.75,1.94,9.64,87.00,89.00,84.00,92.00,1.03,1.04,1.02,1.06,0,0,0,12,0
VC6M60CD,2024-12-16 13:49:46,2025-01-10 20:19:46,606.50,25.00,-9.60,8.20,1.30,10.21,51.00,64.00,57.21,2.77,0.93,1.36,1.00,0.05,-0.10,3.20,-5.05,8.15,55.00,59.00,49.00,65.00,0.98,1.00,0.95,1.03,0,151,0,956,0
VC6M60CD,2024-12-16 13:49:46,2025-01-10 20:19:46,606.50,25.00,-9.60,8.20,1.30,10.21,51.00,64.00,57.21,2.77,0.93,1.36,1.00,0.05,-0.10,3.20,-5.05,8.15,55.00,59.00,49.00,65.00,0.98,1.00,0.95,1.03,0,151,0,956,0
VC6M60CE,2024-12-24 14:28:13,2025-01-09 19:28:13,389.00,16.00,-5.10,9.30,1.02,8.29,39.00,78.00,59.36,7.94,1.00,1.10,1.08,0.02,-1.00,2.90,-6.85,8.75,55.00,65.00,40.00,80.00,1.09,1.09,1.09,1.09,0,13,12,527,0
VC6M60CE,2024-12-24 14:28:13,2025-01-09 19:28:13,389.00,16.00,-5.10,9.30,1.02,8.29,39.00,78.00,59.36,7.94,1.00,1.10,1.08,0.02,-1.00,2.90,-6.85,8.75,55.00,65.00,40.00,80.00,1.09,1.09,1.09,1.09,0,13,12,527,0
VC6M60D0,2024-11-18 08:50:05,2025-01-14 03:00:05,1362.17,56.00,-13.10,6.90,-3.12,13.35,29.00,64.00,56.95,4.76,0.98,1.30,1.02,0.04,-4.90,-0.40,-11.65,6.35,53.00,60.00,42.50,70.50,0.99,1.03,0.93,1.09,0,53,10,49,0
VC6M60D0,2024-11-18 08:50:05,2025-01-14 03:00:05,1362.17,56.00,-13.10,6.90,-3.12,13.35,29.00,64.00,56.95,4.76,0.98,1.30,1.02,0.04,-4.90,-0.40,-11.65,6.35,53.00,60.00,42.50,70.50,0.99,1.03,0.93,1.09,0,53,10,49,0
VC6M60D1,2024-12-16 12:07:40,2025-01-07 19:37:40,535.50,22.00,-4.40,8.40,2.19,5.57,48.00,72.00,56.91,4.15,0.85,2.97,0.92,0.06,0.60,3.70,-4.05,8.35,54.00,60.00,45.00,69.00,0.92,0.94,0.89,0.97,0,14,21,413,1
VC6M60D1,2024-12-16 12:07:40,2025-01-07 19:37:40,535.50,22.00,-4.40,8.40,2.19,5.57,48.00,72.00,56.91,4.15,0.85,2.97,0.92,0.06,0.60,3.70,-4.05,8.35,54.00,60.00,45.00,69.00,0.92,0.94,0.89,0.97,1,14,21,413,1
VC6M60D1,2024-12-16 12:07:40,2025-01-07 19:37:40,535.50,22.00,-4.40,8.40,2.19,5.57,48.00,72.00,56.91,4.15,0.85,2.97,0.92,0.06,0.60,3.70,-4.05,8.35,54.00,60.00,45.00,69.00,0.92,0.94,0.89,0.97,0,14,21,413,1
VC6M60D1,2024-12-16 12:07:40,2025-01-07 19:37:40,535.50,22.00,-4.40,8.40,2.19,5.57,48.00,72.00,56.91,4.15,0.85,2.97,0.92,0.06,0.60,3.70,-4.05,8.35,54.00,60.00,45.00,69.00,0.92,0.94,0.89,0.97,1,14,21,413,1
VC6M60D4,2024-11-15 13:55:56,2024-11-23 10:05:56,188.17,7.00,2.20,26.80,19.73,27.13,38.00,66.00,49.61,8.32,0.94,1.30,1.02,0.04,18.50,23.20,11.45,30.25,44.00,57.00,24.50,76.50,0.98,1.07,0.84,1.20,0,91,0,2,0
VC6M60D4,2024-11-15 13:55:56,2024-11-23 10:05:56,188.17,7.00,2.20,26.80,19.73,27.13,38.00,66.00,49.61,8.32,0.94,1.30,1.02,0.04,18.50,23.20,11.45,30.25,44.00,57.00,24.50,76.50,0.98,1.07,0.84,1.20,0,91,0,2,0
VC6M60D5,2024-12-16 19:15:49,2024-12-28 08:05:49,276.83,11.00,-5.70,42.40,19.84,305.08,49.00,95.00,75.04,15.81,0.90,3.30,1.00,0.09,2.30,35.30,-47.20,84.80,59.00,87.00,17.00,129.00,0.96,1.02,0.87,1.11,0,0,0,25,1
VC6M60D5,2024-12-16 19:15:49,2024-12-28 08:05:49,276.83,11.00,-5.70,42.40,19.84,305.08,49.00,95.00,75.04,15.81,0.90,3.30,1.00,0.09,2.30,35.30,-47.20,84.80,59.00,87.00,17.00,129.00,0.96,1.02,0.87,1.11,1,0,0,25,1
VC6M60D5,2024-12-16 19:15:49,2024-12-28 08:05:49,276.83,11.00,-5.70,42.40,19.84,305.08,49.00,95.00,75.04,15.81,0.90,3.30,1.00,0.09,2.30,35.30,-47.20,84.80,59.00,87.00,17.00,129.00,0.96,1.02,0.87,1.11,1,0,0,25,1
VC6M60D5,2024-12-16 19:15:49,2024-12-28 08:05:49,276.83,11.00,-5.70,42.40,19.84,305.08,49.00,95.00,75.04,15.81,0.90,3.30,1.00,0.09,2.30,35.30,-47.20,84.80,59.00,87.00,17.00,129.00,0.96,1.02,0.87,1.11,0,0,0,25,1
VC6M60D6,2024-12-14 18:31:42,2024-12-29 04:21:42,345.83,14.00,-9.30,7.70,1.09,8.65,47.00,67.00,58.88,3.81,0.99,1.51,1.04,0.04,-0.70,3.00,-6.25,8.55,56.00,61.00,48.50,68.50,1.01,1.08,0.90,1.18,0,47,27,5,1
VC6M60D6,2024-12-14 18:31:42,2024-12-29 04:21:42,345.83,14.00,-9.30,7.70,1.09,8.65,47.00,67.00,58.88,3.81,0.99,1.51,1.04,0.04,-0.70,3.00,-6.25,8.55,56.00,61.00,48.50,68.50,1.01,1.08,0.90,1.18,1,47,27,5,1
VC6M60D6,2024-12-14 18:31:42,2024-12-29 04:21:42,345.83,14.00,-9.30,7.70,1.09,8.65,47.00,67.00,58.88,3.81,0.99,1.51,1.04,0.04,-0.70,3.00,-6.25,8.55,56.00,61.00,48.50,68.50,1.01,1.08,0.90,1.18,1,47,27,5,1
VC6M60D6,2024-12-14 18:31:42,2024-12-29 04:21:42,345.83,14.00,-9.30,7.70,1.09,8.65,47.00,67.00,58.88,3.81,0.99,1.51,1.04,0.04,-0.70,3.00,-6.25,8.55,56.00,61.00,48.50,68.50,1.01,1.08,0.90,1.18,0,47,27,5,1
VC6M60D7,2024-12-16 13:36:10,2025-01-04 13:56:10,456.33,19.00,-4.30,8.00,2.06,6.55,51.00,66.00,56.77,3.27,0.92,1.17,0.97,0.04,0.10,3.80,-5.45,9.35,54.00,59.00,46.50,66.50,0.94,0.99,0.86,1.06,0,0,0,19,0
VC6M60D7,2024-12-16 13:36:10,2025-01-04 13:56:10,456.33,19.00,-4.30,8.00,2.06,6.55,51.00,66.00,56.77,3.27,0.92,1.17,0.97,0.04,0.10,3.80,-5.45,9.35,54.00,59.00,46.50,66.50,0.94,0.99,0.86,1.06,0,0,0,19,0
VC6M60DA,2024-12-12 22:30:03,2024-12-13 08:10:03,9.67,0.00,0.90,2.60,1.71,0.31,44.00,51.00,49.29,1.73,0.90,1.20,0.92,0.05,1.15,2.20,-0.43,3.78,48.00,51.00,43.50,55.50,0.90,0.90,0.90,0.90,0,0,0,6,0
VC6M60DA,2024-12-12 22:30:03,2024-12-13 08:10:03,9.67,0.00,0.90,2.60,1.71,0.31,44.00,51.00,49.29,1.73,0.90,1.20,0.92,0.05,1.15,2.20,-0.43,3.78,48.00,51.00,43.50,55.50,0.90,0.90,0.90,0.90,0,0,0,6,0
VC6M60DB,2024-12-19 15:38:09,2024-12-26 17:28:09,169.83,7.00,-5.50,8.30,0.73,11.15,51.00,67.00,60.38,3.49,0.92,1.32,0.98,0.03,-2.00,3.20,-9.80,11.00,58.00,63.00,50.50,70.50,0.97,1.00,0.92,1.04,0,0,0,23,0
VC6M60DB,2024-12-19 15:38:09,2024-12-26 17:28:09,169.83,7.00,-5.50,8.30,0.73,11.15,51.00,67.00,60.38,3.49,0.92,1.32,0.98,0.03,-2.00,3.20,-9.80,11.00,58.00,63.00,50.50,70.50,0.97,1.00,0.92,1.04,0,0,0,23,0
VC6M60DD,2024-12-10 02:20:38,2024-12-10 19:40:38,17.33,0.00,-0.70,8.80,3.62,10.69,46.00,65.00,56.69,7.02,1.00,1.40,1.19,0.12,1.30,6.30,-6.20,13.80,50.00,62.00,32.00,80.00,1.10,1.30,0.80,1.60,0,0,0,0,0
VC6M60DD,2024-12-10 02:20:38,2024-12-10 19:40:38,17.33,0.00,-0.70,8.80,3.62,10.69,46.00,65.00,56.69,7.02,1.00,1.40,1.19,0.12,1.30,6.30,-6.20,13.80,50.00,62.00,32.00,80.00,1.10,1.30,0.80,1.60,0,0,0,0,0
VC6M60E1,2024-12-09 20:35:14,2024-12-10 17:05:14,20.50,0.00,3.40,12.00,8.39,6.28,42.00,58.00,47.81,4.24,1.00,1.41,1.11,0.11,6.35,10.28,0.46,16.16,45.00,50.00,37.50,57.50,1.01,1.11,0.86,1.26,0,0,1,2,0
VC6M60E1,2024-12-09 20:35:14,2024-12-10 17:05:14,20.50,0.00,3.40,12.00,8.39,6.28,42.00,58.00,47.81,4.24,1.00,1.41,1.11,0.11,6.35,10.28,0.46,16.16,45.00,50.00,37.50,57.50,1.01,1.11,0.86,1.26,0,0,1,2,0
VC6M60E3,2024-12-07 14:40:17,2024-12-10 21:00:17,78.33,3.00,-3.50,8.20,0.08,5.42,42.00,53.00,49.66,2.46,1.00,1.30,1.02,0.04,-1.60,1.10,-5.65,5.15,48.00,52.00,42.00,58.00,1.00,1.00,1.00,1.00,0,13,0,43,0
VC6M60E3,2024-12-07 14:40:17,2024-12-10 21:00:17,78.33,3.00,-3.50,8.20,0.08,5.42,42.00,53.00,49.66,2.46,1.00,1.30,1.02,0.04,-1.60,1.10,-5.65,5.15,48.00,52.00,42.00,58.00,1.00,1.00,1.00,1.00,0,13,0,43,0
VC6M60E4,2024-12-06 13:58:23,2024-12-07 08:38:23,18.67,0.00,0.80,12.20,4.83,12.28,36.00,49.00,46.33,4.19,1.10,1.72,1.15,0.11,2.25,6.50,-4.13,12.88,45.50,49.00,40.25,54.25,1.10,1.10,1.10,1.10,0,0,11,14,1
VC6M60E4,2024-12-06 13:58:23,2024-12-07 08:38:23,18.67,0.00,0.80,12.20,4.83,12.28,36.00,49.00,46.33,4.19,1.10,1.72,1.15,0.11,2.25,6.50,-4.13,12.88,45.50,49.00,40.25,54.25,1.10,1.10,1.10,1.10,1,0,11,14,1
