device_datetime,device_serial,transport_uuid,influx_insert_time,temperature,humidity,mkt,lat,lon,lbstime,shock,battery,src,exp,acc,accx,accy,accz,tiltx,tilty,tiltz,motion,ap,dw_inserted_at,dw_updated_at
2024-12-17 02:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.3,35.0,8.7873E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 02:28:49,VC6M6019,,2024-12-17 02:33:04.185,15.3,35.0,8.7873E-16,,,1734402300000,0.0,,,32.6,1.0,0.0,-0.1,1.0,-1.9,-4.1,-85.5,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 02:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 02:33:04.189,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 02:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.3,35.0,8.7873E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 02:38:49,VC6M6019,,2024-12-17 02:45:46.044,15.3,35.0,8.7873E-16,,,1734402780000,0.0,,,32.8,1.0,0.0,-0.1,1.0,-1.5,-5.7,-84.1,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 02:45:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 02:45:46.046,,,1.2604E-16,31.956284,117.350283,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 02:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.5,35.0,9.0009E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 02:48:49,VC6M6019,,2024-12-17 02:53:01.788,15.5,35.0,9.0009E-16,,,1734403500000,0.0,,,33.0,1.0,0.0,-0.1,1.0,-1.5,-4.9,-84.9,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 02:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 02:53:01.789,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 02:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.4,35.0,8.8935E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 02:58:49,VC6M6019,,2024-12-17 03:05:51.683,15.4,35.0,8.8935E-16,,,1734403980000,0.0,,,33.0,1.0,0.0,-0.1,1.0,-1.8,-4.7,-85.0,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 03:05:51.684,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.7,35.0,9.2194E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 03:08:49,VC6M6019,,2024-12-17 03:12:58.144,15.7,35.0,9.2194E-16,,,1734404700000,0.0,,,33.0,1.0,0.0,-0.1,1.0,-1.3,-4.9,-84.9,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 03:12:58.146,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.6,35.0,9.1095E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 03:18:49,VC6M6019,,2024-12-17 03:25:56.965,15.6,35.0,9.1095E-16,,,1734405180000,0.0,,,12.6,1.0,0.0,-0.1,1.0,-1.6,-5.2,-84.5,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:26:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 03:25:56.966,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.9,34.0,9.4429E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 03:28:49,VC6M6019,,2024-12-17 03:33:11.711,15.9,34.0,9.4429E-16,,,1734405960000,0.0,,,12.6,1.0,0.0,-0.1,1.0,-1.4,-4.5,-85.3,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 03:33:11.714,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,15.9,34.0,9.4429E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 03:38:49,VC6M6019,,2024-12-17 03:46:05.945,15.9,34.0,9.4429E-16,,,1734406380000,0.0,,,12.6,1.0,0.0,-0.1,1.0,-1.9,-4.7,-85.0,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:46:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 03:46:05.946,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.1,34.0,9.6715E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 03:48:49,VC6M6019,,2024-12-17 03:53:11.027,16.1,34.0,9.6715E-16,,,1734407160000,0.0,,,12.6,1.0,0.0,-0.1,1.0,-1.8,-4.3,-85.3,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 03:53:11.033,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 03:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.1,34.0,9.6715E-16,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 03:58:49,VC6M6019,,2024-12-17 04:06:09.76,16.1,34.0,9.6715E-16,,,1734407580000,0.0,,,12.4,1.0,0.0,-0.1,1.0,-1.2,-4.7,-85.2,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:06:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 04:06:09.762,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.4,33.0,1.00242E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 04:08:49,VC6M6019,,2024-12-17 04:13:05.105,16.4,33.0,1.00242E-15,,,1734408360000,0.0,,,12.4,1.0,0.0,-0.1,1.0,-1.3,-4.1,-85.7,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 04:13:05.11,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.4,33.0,1.00242E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 04:18:49,VC6M6019,,2024-12-17 04:26:07.052,16.4,33.0,1.00242E-15,,,1734408780000,0.0,,,12.2,1.0,0.0,-0.1,1.0,-1.6,-4.2,-85.5,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:26:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 04:26:07.055,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.6,33.0,1.02661E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 04:28:49,VC6M6019,,2024-12-17 04:33:06.389,16.6,33.0,1.02661E-15,,,1734409560000,0.0,,,12.4,1.0,0.0,-0.1,1.0,-1.5,-5.3,-84.5,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 04:33:06.39,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.6,33.0,1.02661E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 04:38:49,VC6M6019,,2024-12-17 04:46:07.731,16.6,33.0,1.02661E-15,,,1734409980000,0.0,,,12.4,1.0,0.0,-0.1,1.0,-1.4,-4.4,-85.4,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:46:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 04:46:07.746,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.9,32.0,1.06392E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 04:48:49,VC6M6019,,2024-12-17 04:53:05.572,16.9,32.0,1.06392E-15,,,1734410760000,0.0,,,12.4,1.0,0.0,-0.1,1.0,-1.5,-5.6,-84.2,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 04:53:05.577,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 04:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,16.9,32.0,1.06392E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 04:58:49,VC6M6019,,2024-12-17 05:05:56.081,16.9,32.0,1.06392E-15,,,1734411180000,0.0,,,12.0,1.0,0.0,-0.1,1.0,-1.3,-4.5,-85.3,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:06:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 05:05:56.081,,,1.2604E-16,31.956284,117.350283,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,32.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 05:08:49,VC6M6019,,2024-12-17 05:12:58.69,17.1,32.0,1.08949E-15,,,1734411960000,0.0,,,28.6,1.0,0.0,-0.1,1.0,-1.3,-4.7,-85.1,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 05:12:58.694,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.1,32.0,1.08949E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 05:18:49,VC6M6019,,2024-12-17 05:26:07.132,17.1,32.0,1.08949E-15,,,1734412380000,0.0,,,11.8,1.0,0.0,-0.1,1.0,-1.3,-4.1,-85.7,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:26:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 05:26:07.128,,,1.2604E-16,31.953564,117.347363,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.4,31.0,1.12895E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 05:28:49,VC6M6019,,2024-12-17 05:33:18.654,17.4,31.0,1.12895E-15,,,1734413160000,0.0,,,11.6,1.0,0.0,-0.1,1.0,-1.6,-5.7,-84.1,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 05:33:18.654,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.4,31.0,1.12895E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 05:38:49,VC6M6019,,2024-12-17 05:46:07.903,17.4,31.0,1.12895E-15,,,1734413580000,0.0,,,11.8,1.0,0.0,-0.1,1.0,-1.2,-5.5,-84.4,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:46:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 05:46:07.905,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.6,31.0,1.15600E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 05:48:49,VC6M6019,,2024-12-17 05:53:18.43,17.6,31.0,1.15600E-15,,,1734414360000,0.0,,,11.6,1.0,0.0,-0.1,1.0,-1.4,-4.2,-85.5,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 05:53:18.432,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 05:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.6,31.0,1.15600E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 05:58:49,VC6M6019,,2024-12-17 06:05:59.833,17.6,31.0,1.15600E-15,,,1734414780000,0.0,,,11.6,1.0,0.0,-0.1,1.0,-1.3,-4.7,-85.1,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:06:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 06:05:59.838,,,1.2604E-16,31.956284,117.350283,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.9,31.0,1.19771E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 06:08:49,VC6M6019,,2024-12-17 06:13:14.347,17.9,31.0,1.19771E-15,,,1734415560000,0.0,,,11.4,1.0,0.0,-0.1,1.0,-1.4,-4.7,-85.1,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 06:13:14.348,,,1.2604E-16,31.953534,117.347375,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,17.8,31.0,1.18365E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 06:18:49,VC6M6019,,2024-12-17 06:25:46.92,17.8,31.0,1.18365E-15,,,1734415980000,0.0,,,11.2,1.0,0.0,-0.1,1.0,-1.3,-4.4,-85.4,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:25:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 06:25:46.921,,,1.2604E-16,31.953534,117.347375,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.1,31.0,1.22631E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 06:28:49,VC6M6019,,2024-12-17 06:33:09.994,18.1,31.0,1.22631E-15,,,1734416700000,0.0,,,11.0,1.0,0.0,-0.1,1.0,-1.3,-4.5,-85.3,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 06:33:09.993,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.0,31.0,1.21193E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 06:38:49,VC6M6019,,2024-12-17 06:46:08.097,18.0,31.0,1.21193E-15,,,1734417180000,0.0,,,11.0,1.0,0.0,-0.1,1.0,-1.5,-4.1,-85.6,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:46:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 06:46:08.098,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.3,31.0,1.25555E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 06:48:49,VC6M6019,,2024-12-17 06:53:18.639,18.3,31.0,1.25555E-15,,,1734417960000,0.0,,,10.8,1.0,0.0,-0.1,1.0,-1.4,-4.1,-85.7,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 06:53:18.64,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 06:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.2,31.0,1.24085E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 06:58:49,VC6M6019,,2024-12-17 07:06:07.726,18.2,31.0,1.24085E-15,,,1734418380000,0.0,,,10.6,1.0,0.0,-0.1,1.0,-1.5,-5.1,-84.6,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:06:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 07:06:07.73,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.5,31.0,1.28544E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 07:08:49,VC6M6019,,2024-12-17 07:13:19.278,18.5,31.0,1.28544E-15,,,1734419160000,0.0,,,11.6,1.0,0.0,-0.1,1.0,-1.2,-4.2,-85.6,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 07:13:19.28,,,1.2604E-16,31.956284,117.350283,,,40.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.5,31.0,1.28544E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 07:18:49,VC6M6019,,2024-12-17 07:26:09.108,18.5,31.0,1.28544E-15,,,1734419580000,0.0,,,7.4,1.0,0.0,-0.1,1.0,-1.3,-5.2,-84.6,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:26:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 07:26:09.106,,,1.2604E-16,31.956284,117.350283,,,30.0,1,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:28:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.8,30.0,1.33153E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 07:28:49,VC6M6019,,2024-12-17 07:33:12.534,18.8,30.0,1.33153E-15,,,1734420360000,0.0,,,9.6,1.0,0.0,-0.1,1.0,-1.3,-4.1,-85.7,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:33:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 07:33:12.536,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:38:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.7,31.0,1.31600E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 07:38:49,VC6M6019,,2024-12-17 07:46:01.487,18.7,31.0,1.31600E-15,,,1734420780000,0.0,,,9.6,1.0,0.0,-0.1,1.0,-1.3,-5.4,-84.4,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:46:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 07:46:01.496,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:48:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.9,31.0,1.34724E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 07:48:49,VC6M6019,,2024-12-17 07:53:11.789,18.9,31.0,1.34724E-15,,,1734421560000,0.0,,,9.2,1.0,0.0,-0.1,1.0,-1.8,-4.6,-85.1,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:53:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 07:53:11.79,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 07:58:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.8,31.0,1.33153E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 07:58:49,VC6M6019,,2024-12-17 08:07:06.558,18.8,31.0,1.33153E-15,,,1734421980000,0.0,,,9.0,1.0,0.0,-0.1,1.0,-1.8,-4.2,-85.4,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 08:05:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 08:07:06.699,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 08:08:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.9,31.0,1.34724E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 08:08:49,VC6M6019,,2024-12-17 08:13:12.601,18.9,31.0,1.34724E-15,,,1734422700000,0.0,,,8.8,1.0,0.0,-0.1,1.0,-1.2,-5.7,-84.2,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 08:13:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2024-12-17 08:13:12.602,,,1.2604E-16,31.953564,117.347363,,,40.0,2,,,,,,,,,,,2024-12-18 00:30:31,2025-01-23 05:10:41
2024-12-17 08:18:00,VC6M6019,1a38a69d-d7ed-4aa5-be45-ad9d50244d42,2025-01-10 00:25:16.192,18.8,31.0,1.33153E-15,,,,,,,,,,,,,,,,,2025-01-11 00:30:54,2025-01-23 05:10:41
2024-12-17 08:18:49,VC6M6019,,2024-12-17 08:26:08.467,18.8,31.0,1.33153E-15,,,1734423180000,0.0,,,8.6,1.0,0.0,-0.1,1.0,-1.1,-4.2,-85.6,0.0,0.0,2024-12-18 00:30:31,2025-01-23 05:10:41
