device_datetime,device_datetime_kor,device_serial,lat,lon,battery,temperature,humidity,shock,acc,tiltx,tilty,tiltz,measure_date_kst,aws_station_id,aws_station_name,aws_lat,aws_lon,ws1,ws10,ta,hm
2024-12-08 09:08:49,2024-12-08 18:08:49,VC6M6019,37.288166,126.828954,100.0,2.1,43.0,0.0,1.0,-3.3,-86.7,0.4,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:11:00,2024-12-08 18:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:18:49,2024-12-08 18:18:49,VC6M6019,37.288166,126.828954,100.0,2.1,43.0,0.0,1.0,-3.3,-86.7,0.5,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:19:00,2024-12-08 18:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:28:49,2024-12-08 18:28:49,VC6M6019,37.288166,126.828954,100.0,1.9,44.0,0.0,1.0,-3.0,-87.0,0.5,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:31:00,2024-12-08 18:31:00,VC6M6019,37.292079,126.835119,100.0,,,,,,,,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:38:49,2024-12-08 18:38:49,VC6M6019,37.292079,126.835119,100.0,1.9,44.0,0.0,1.0,-3.3,-86.7,0.4,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:39:00,2024-12-08 18:39:00,VC6M6019,37.292079,126.835119,100.0,,,,,,,,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:48:49,2024-12-08 18:48:49,VC6M6019,37.292079,126.835119,100.0,1.5,44.0,0.0,1.0,-3.1,-86.9,0.5,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:51:00,2024-12-08 18:51:00,VC6M6019,37.292079,126.835119,100.0,,,,,,,,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:58:49,2024-12-08 18:58:49,VC6M6019,37.292079,126.835119,100.0,1.5,44.0,0.0,1.0,-3.6,-86.4,0.4,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 09:59:00,2024-12-08 18:59:00,VC6M6019,37.292079,126.835119,100.0,,,,,,,,2024-12-08 18:00:00,545,안산,37.28103,126.83848,0.1,0.0,-0.9,55.6
2024-12-08 10:08:49,2024-12-08 19:08:49,VC6M6019,37.292079,126.835119,100.0,1.1,45.0,0.0,1.0,-3.3,-86.7,0.5,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:11:00,2024-12-08 19:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:18:49,2024-12-08 19:18:49,VC6M6019,37.288166,126.828954,100.0,1.1,45.0,0.0,1.0,-3.4,-86.6,0.4,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:19:00,2024-12-08 19:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:28:49,2024-12-08 19:28:49,VC6M6019,37.288166,126.828954,100.0,0.7,45.0,0.0,1.0,-3.5,-86.5,0.3,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:31:00,2024-12-08 19:31:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:38:49,2024-12-08 19:38:49,VC6M6019,37.288166,126.828954,100.0,0.7,45.0,0.0,1.0,-3.6,-86.4,0.4,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:39:00,2024-12-08 19:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:48:49,2024-12-08 19:48:49,VC6M6019,37.288166,126.828954,100.0,0.4,45.0,0.0,1.0,-3.2,-86.8,0.4,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:51:00,2024-12-08 19:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:58:49,2024-12-08 19:58:49,VC6M6019,37.288166,126.828954,100.0,0.3,45.0,0.0,1.0,-3.4,-86.6,0.4,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 10:59:00,2024-12-08 19:59:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 19:00:00,545,안산,37.28103,126.83848,0.0,0.0,-2.5,63.1
2024-12-08 11:08:49,2024-12-08 20:08:49,VC6M6019,37.288166,126.828954,100.0,0.0,46.0,0.0,1.0,-3.6,-86.3,0.5,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:11:00,2024-12-08 20:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:18:49,2024-12-08 20:18:49,VC6M6019,37.288166,126.828954,100.0,0.1,46.0,0.0,1.0,-3.6,-86.3,0.4,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:19:00,2024-12-08 20:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:28:49,2024-12-08 20:28:49,VC6M6019,37.288166,126.828954,100.0,0.0,45.0,0.0,1.0,-3.4,-86.6,0.5,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:31:00,2024-12-08 20:31:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:38:49,2024-12-08 20:38:49,VC6M6019,37.288166,126.828954,100.0,-0.1,46.0,0.0,1.0,-3.6,-86.4,0.4,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:39:00,2024-12-08 20:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:48:49,2024-12-08 20:48:49,VC6M6019,37.288166,126.828954,100.0,-0.5,46.0,0.0,1.0,-3.6,-86.3,0.5,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:51:00,2024-12-08 20:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:58:49,2024-12-08 20:58:49,VC6M6019,37.288166,126.828954,100.0,-0.5,46.0,0.0,1.0,-3.4,-86.6,0.4,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 11:59:00,2024-12-08 20:59:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 20:00:00,545,안산,37.28103,126.83848,0.0,0.0,-3.5,71.8
2024-12-08 12:08:49,2024-12-08 21:08:49,VC6M6019,37.288166,126.828954,100.0,-0.8,47.0,0.0,1.0,-3.4,-86.6,0.5,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:11:00,2024-12-08 21:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:18:49,2024-12-08 21:18:49,VC6M6019,37.288166,126.828954,100.0,-0.7,47.0,0.0,1.0,-3.5,-86.5,0.5,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:19:00,2024-12-08 21:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:28:49,2024-12-08 21:28:49,VC6M6019,37.288166,126.828954,100.0,-1.1,47.0,0.0,1.0,-3.4,-86.6,0.5,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:31:00,2024-12-08 21:31:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:38:49,2024-12-08 21:38:49,VC6M6019,37.288166,126.828954,100.0,-1.0,47.0,0.0,1.0,-3.5,-86.5,0.5,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:39:00,2024-12-08 21:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:48:49,2024-12-08 21:48:49,VC6M6019,37.288166,126.828954,100.0,-1.3,47.0,0.0,1.0,-3.8,-86.1,0.4,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:51:00,2024-12-08 21:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:58:49,2024-12-08 21:58:49,VC6M6019,37.288166,126.828954,100.0,-1.3,47.0,0.0,1.0,-3.4,-86.6,0.5,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 12:59:00,2024-12-08 21:59:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 21:00:00,545,안산,37.28103,126.83848,0.0,0.0,-4.1,79.1
2024-12-08 13:08:49,2024-12-08 22:08:49,VC6M6019,37.288166,126.828954,100.0,-1.5,48.0,0.0,1.0,-3.7,-86.3,0.4,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:10:00,2024-12-08 22:10:00,VC6M6019,37.284674,126.833868,100.0,,,,,,,,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:18:49,2024-12-08 22:18:49,VC6M6019,37.284674,126.833868,100.0,-1.6,48.0,0.0,1.0,-4.3,-85.7,0.4,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:20:00,2024-12-08 22:20:00,VC6M6019,37.284674,126.833868,100.0,,,,,,,,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:28:49,2024-12-08 22:28:49,VC6M6019,37.284674,126.833868,100.0,-1.7,48.0,0.0,1.0,-3.7,-86.3,0.4,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:30:00,2024-12-08 22:30:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:38:49,2024-12-08 22:38:49,VC6M6019,37.288166,126.828954,100.0,-1.8,48.0,0.0,1.0,-3.7,-86.3,0.4,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:40:00,2024-12-08 22:40:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:48:49,2024-12-08 22:48:49,VC6M6019,37.288166,126.828954,100.0,-1.8,48.0,0.0,1.0,-3.8,-86.2,0.5,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:51:00,2024-12-08 22:51:00,VC6M6019,37.292079,126.835119,100.0,,,,,,,,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:58:49,2024-12-08 22:58:49,VC6M6019,37.292079,126.835119,100.0,-1.8,48.0,0.0,1.0,-3.7,-86.2,0.4,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 13:59:00,2024-12-08 22:59:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 22:00:00,545,안산,37.28103,126.83848,0.0,0.1,-5.0,83.7
2024-12-08 14:08:49,2024-12-08 23:08:49,VC6M6019,37.288166,126.828954,100.0,-2.0,48.0,0.0,1.0,-3.4,-86.6,0.5,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:11:00,2024-12-08 23:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:18:49,2024-12-08 23:18:49,VC6M6019,37.288166,126.828954,100.0,-1.9,48.0,0.0,1.0,-3.6,-86.3,0.5,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:19:00,2024-12-08 23:19:00,VC6M6019,37.292079,126.835119,100.0,,,,,,,,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:28:49,2024-12-08 23:28:49,VC6M6019,37.292079,126.835119,100.0,-2.2,48.0,0.0,1.0,-3.3,-86.7,0.5,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:31:00,2024-12-08 23:31:00,VC6M6019,37.286215,126.833729,100.0,,,,,,,,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:38:49,2024-12-08 23:38:49,VC6M6019,37.286215,126.833729,100.0,-2.2,48.0,0.0,1.0,-3.5,-86.5,0.4,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:40:00,2024-12-08 23:40:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:48:49,2024-12-08 23:48:49,VC6M6019,37.291949,126.831334,100.0,-2.3,49.0,0.0,1.0,-3.7,-86.2,0.5,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:50:00,2024-12-08 23:50:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 14:58:49,2024-12-08 23:58:49,VC6M6019,37.291949,126.831334,100.0,-2.4,48.0,0.0,1.0,-3.8,-86.1,0.4,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 15:00:00,2024-12-09 00:00:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:00:00,2024-12-09 00:00:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-08 23:00:00,545,안산,37.28103,126.83848,0.0,0.0,-5.6,86.8
2024-12-08 15:08:49,2024-12-09 00:08:49,VC6M6019,37.291949,126.831334,100.0,-2.5,48.0,0.0,1.0,-3.7,-86.3,0.3,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:11:00,2024-12-09 00:11:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:18:49,2024-12-09 00:18:49,VC6M6019,37.291949,126.831334,100.0,-2.4,48.0,0.0,1.0,-3.4,-86.6,0.4,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:19:00,2024-12-09 00:19:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:28:49,2024-12-09 00:28:49,VC6M6019,37.291949,126.831334,100.0,-2.7,49.0,0.0,1.0,-3.8,-86.2,0.4,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:31:00,2024-12-09 00:31:00,VC6M6019,37.291949,126.831334,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:38:49,2024-12-09 00:38:49,VC6M6019,37.291949,126.831334,100.0,-2.6,49.0,0.0,1.0,-3.7,-86.2,0.5,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:39:00,2024-12-09 00:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:48:49,2024-12-09 00:48:49,VC6M6019,37.288166,126.828954,100.0,-2.9,50.0,0.0,1.0,-4.0,-86.0,0.5,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:51:00,2024-12-09 00:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:58:49,2024-12-09 00:58:49,VC6M6019,37.288166,126.828954,100.0,-2.8,50.0,0.0,1.0,-3.7,-86.2,0.5,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 15:59:00,2024-12-09 00:59:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 00:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.2,89.8
2024-12-08 16:08:49,2024-12-09 01:08:49,VC6M6019,37.288166,126.828954,100.0,-3.0,50.0,0.0,1.0,-4.1,-85.9,0.5,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:11:00,2024-12-09 01:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:18:49,2024-12-09 01:18:49,VC6M6019,37.288166,126.828954,100.0,-2.9,49.0,0.0,1.0,-3.7,-86.2,0.4,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:19:00,2024-12-09 01:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:28:49,2024-12-09 01:28:49,VC6M6019,37.288166,126.828954,100.0,-3.1,50.0,0.0,1.0,-4.0,-86.0,0.4,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:31:00,2024-12-09 01:31:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:38:49,2024-12-09 01:38:49,VC6M6019,37.288166,126.828954,100.0,-3.0,49.0,0.0,1.0,-3.5,-86.5,0.5,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:39:00,2024-12-09 01:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:48:49,2024-12-09 01:48:49,VC6M6019,37.288166,126.828954,100.0,-3.3,49.0,0.0,1.0,-3.8,-86.1,0.5,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:51:00,2024-12-09 01:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:58:49,2024-12-09 01:58:49,VC6M6019,37.288166,126.828954,100.0,-3.2,49.0,0.0,1.0,-3.5,-86.5,0.5,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 16:59:00,2024-12-09 01:59:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 01:00:00,545,안산,37.28103,126.83848,0.1,0.0,-6.5,93.1
2024-12-08 17:08:49,2024-12-09 02:08:49,VC6M6019,37.288166,126.828954,100.0,-3.5,50.0,0.0,1.0,-4.0,-86.0,0.5,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:11:00,2024-12-09 02:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:18:49,2024-12-09 02:18:49,VC6M6019,37.288166,126.828954,100.0,-3.4,50.0,0.0,1.0,-3.7,-86.3,0.4,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:19:00,2024-12-09 02:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:28:49,2024-12-09 02:28:49,VC6M6019,37.288166,126.828954,100.0,-3.6,50.0,0.0,1.0,-3.8,-86.1,0.4,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:31:00,2024-12-09 02:31:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:38:49,2024-12-09 02:38:49,VC6M6019,37.288166,126.828954,100.0,-3.5,50.0,0.0,1.0,-3.5,-86.5,0.4,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:39:00,2024-12-09 02:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:48:49,2024-12-09 02:48:49,VC6M6019,37.288166,126.828954,100.0,-3.7,51.0,0.0,1.0,-4.0,-86.0,0.5,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:51:00,2024-12-09 02:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:58:49,2024-12-09 02:58:49,VC6M6019,37.288166,126.828954,100.0,-3.6,51.0,0.0,1.0,-4.1,-85.9,0.5,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 17:59:00,2024-12-09 02:59:00,VC6M6019,37.288166,126.828954,90.0,,,,,,,,2024-12-09 02:00:00,545,안산,37.28103,126.83848,0.0,0.0,-6.9,93.0
2024-12-08 18:08:49,2024-12-09 03:08:49,VC6M6019,37.288166,126.828954,90.0,-3.8,51.0,0.0,1.0,-4.0,-86.0,0.5,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:11:00,2024-12-09 03:11:00,VC6M6019,37.288166,126.828954,90.0,,,,,,,,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:18:49,2024-12-09 03:18:49,VC6M6019,37.288166,126.828954,90.0,-3.6,50.0,0.0,1.0,-4.8,-85.2,0.4,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:19:00,2024-12-09 03:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:28:49,2024-12-09 03:28:49,VC6M6019,37.288166,126.828954,100.0,-3.8,50.0,0.0,1.0,-4.0,-86.0,0.4,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:31:00,2024-12-09 03:31:00,VC6M6019,37.288166,126.828954,90.0,,,,,,,,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:38:49,2024-12-09 03:38:49,VC6M6019,37.288166,126.828954,90.0,-3.7,50.0,0.0,1.0,-3.7,-86.2,0.5,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:39:00,2024-12-09 03:39:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:48:49,2024-12-09 03:48:49,VC6M6019,37.288166,126.828954,100.0,-4.0,50.0,0.0,1.0,-4.1,-85.9,0.5,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:51:00,2024-12-09 03:51:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:58:49,2024-12-09 03:58:49,VC6M6019,37.288166,126.828954,100.0,-3.8,50.0,0.0,1.0,-3.8,-86.2,0.2,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 18:59:00,2024-12-09 03:59:00,VC6M6019,37.288166,126.828954,90.0,,,,,,,,2024-12-09 03:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.3,91.8
2024-12-08 19:08:49,2024-12-09 04:08:49,VC6M6019,37.288166,126.828954,90.0,-4.0,51.0,0.0,1.0,-4.0,-86.0,0.4,2024-12-09 04:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.2,92.8
2024-12-08 19:11:00,2024-12-09 04:11:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 04:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.2,92.8
2024-12-08 19:18:49,2024-12-09 04:18:49,VC6M6019,37.288166,126.828954,100.0,-3.9,50.0,0.0,1.0,-3.7,-86.3,0.3,2024-12-09 04:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.2,92.8
2024-12-08 19:19:00,2024-12-09 04:19:00,VC6M6019,37.288166,126.828954,100.0,,,,,,,,2024-12-09 04:00:00,545,안산,37.28103,126.83848,0.0,0.0,-7.2,92.8
